LONF1,FL,Long Key,24.843,-80.862,http://weather.noaa.gov/weather/current/LONF1.html,http://weather.gov/xml/current_obs/LONF1.rss,http://weather.gov/xml/current_obs/LONF1.xml
MLRF1,FL,Molasses Reef,25.01,-80.38,http://weather.noaa.gov/weather/current/MLRF1.html,http://weather.gov/xml/current_obs/MLRF1.rss,http://weather.gov/xml/current_obs/MLRF1.xml
PLSF1,FL,Pulaski Shoal Light,24.693,-82.773,http://weather.noaa.gov/weather/current/PLSF1.html,http://weather.gov/xml/current_obs/PLSF1.rss,http://weather.gov/xml/current_obs/PLSF1.xml
SANF1,FL,Sand Key,24.46,-81.88,http://weather.noaa.gov/weather/current/SANF1.html,http://weather.gov/xml/current_obs/SANF1.rss,http://weather.gov/xml/current_obs/SANF1.xml
SAUF1,FL,St. Augustine,29.857,-81.265,http://weather.noaa.gov/weather/current/SAUF1.html,http://weather.gov/xml/current_obs/SAUF1.rss,http://weather.gov/xml/current_obs/SAUF1.xml
SMKF1,FL,Sombrero Key,24.627,-81.11,http://weather.noaa.gov/weather/current/SMKF1.html,http://weather.gov/xml/current_obs/SMKF1.rss,http://weather.gov/xml/current_obs/SMKF1.xml
SGOF1,FL,Tyndall AFB Tower C (N4),29.407,-84.863,http://weather.noaa.gov/weather/current/SGOF1.html,http://weather.gov/xml/current_obs/SGOF1.rss,http://weather.gov/xml/current_obs/SGOF1.xml
VENF1,FL,Venice,27.07,-82.45,http://weather.noaa.gov/weather/current/VENF1.html,http://weather.gov/xml/current_obs/VENF1.rss,http://weather.gov/xml/current_obs/VENF1.xml
42021,FL,C14 - Pasco County Buoy,28.311,-83.306,http://weather.noaa.gov/weather/current/42021.html,http://weather.gov/xml/current_obs/42021.rss,http://weather.gov/xml/current_obs/42021.xml
ANCF1,FL,Anclote Gulf Park,28.193,-82.789,http://weather.noaa.gov/weather/current/ANCF1.html,http://weather.gov/xml/current_obs/ANCF1.rss,http://weather.gov/xml/current_obs/ANCF1.xml
ANMF1,FL,ANM - Anna Maria,27.55,-82.75,http://weather.noaa.gov/weather/current/ANMF1.html,http://weather.gov/xml/current_obs/ANMF1.rss,http://weather.gov/xml/current_obs/ANMF1.xml
ARPF1,FL,APK - Aripeka,28.433,-82.667,http://weather.noaa.gov/weather/current/ARPF1.html,http://weather.gov/xml/current_obs/ARPF1.rss,http://weather.gov/xml/current_obs/ARPF1.xml
BGCF1,FL,Big Carlos Pass,26.404,-81.881,http://weather.noaa.gov/weather/current/BGCF1.html,http://weather.gov/xml/current_obs/BGCF1.rss,http://weather.gov/xml/current_obs/BGCF1.xml
EGKF1,FL,EGK - Egmont Key,27.601,-82.76,http://weather.noaa.gov/weather/current/EGKF1.html,http://weather.gov/xml/current_obs/EGKF1.rss,http://weather.gov/xml/current_obs/EGKF1.xml
FHPF1,FL,Fred Howard Park,28.153,-82.801,http://weather.noaa.gov/weather/current/FHPF1.html,http://weather.gov/xml/current_obs/FHPF1.rss,http://weather.gov/xml/current_obs/FHPF1.xml
HSSF1,FL,HOM - Homosassa,28.772,-82.707,http://weather.noaa.gov/weather/current/HSSF1.html,http://weather.gov/xml/current_obs/HSSF1.rss,http://weather.gov/xml/current_obs/HSSF1.xml
NFBF1,FL,NFB - Northwest Florida Bay,25.084,-81.096,http://weather.noaa.gov/weather/current/NFBF1.html,http://weather.gov/xml/current_obs/NFBF1.rss,http://weather.gov/xml/current_obs/NFBF1.xml
PTRF1,FL,PAS -Port Richey,28.285,-82.733,http://weather.noaa.gov/weather/current/PTRF1.html,http://weather.gov/xml/current_obs/PTRF1.rss,http://weather.gov/xml/current_obs/PTRF1.xml
SHPF1,FL,SHP - Shell Point,30.06,-84.291,http://weather.noaa.gov/weather/current/SHPF1.html,http://weather.gov/xml/current_obs/SHPF1.rss,http://weather.gov/xml/current_obs/SHPF1.xml
TARF1,FL,TAS - Tarpon Springs,28.156,-82.758,http://weather.noaa.gov/weather/current/TARF1.html,http://weather.gov/xml/current_obs/TARF1.rss,http://weather.gov/xml/current_obs/TARF1.xml
APCF1,FL,8728690 - Apalachicola,29.727,-84.982,http://weather.noaa.gov/weather/current/APCF1.html,http://weather.gov/xml/current_obs/APCF1.rss,http://weather.gov/xml/current_obs/APCF1.xml
CWBF1,FL,8726724 - Clearwater Beach,27.977,-82.832,http://weather.noaa.gov/weather/current/CWBF1.html,http://weather.gov/xml/current_obs/CWBF1.rss,http://weather.gov/xml/current_obs/CWBF1.xml
FMRF1,FL,8725520 - Fort Myers,26.647,-81.872,http://weather.noaa.gov/weather/current/FMRF1.html,http://weather.gov/xml/current_obs/FMRF1.rss,http://weather.gov/xml/current_obs/FMRF1.xml
FRDF1,FL,8720030 - Fernandina Beach,30.672,-81.465,http://weather.noaa.gov/weather/current/FRDF1.html,http://weather.gov/xml/current_obs/FRDF1.rss,http://weather.gov/xml/current_obs/FRDF1.xml
KYWF1,FL,8724580 - Key West,24.553,-81.808,http://weather.noaa.gov/weather/current/KYWF1.html,http://weather.gov/xml/current_obs/KYWF1.rss,http://weather.gov/xml/current_obs/KYWF1.xml
MYPF1,FL,8720218 - Mayport (Bar Pilots Dock),30.397,-81.43,http://weather.noaa.gov/weather/current/MYPF1.html,http://weather.gov/xml/current_obs/MYPF1.rss,http://weather.gov/xml/current_obs/MYPF1.xml
NPSF1,FL,8725110 - Naples,26.13,-81.807,http://weather.noaa.gov/weather/current/NPSF1.html,http://weather.gov/xml/current_obs/NPSF1.rss,http://weather.gov/xml/current_obs/NPSF1.xml
OPTF1,FL,8726607 - Old Port Tampa,27.858,-82.553,http://weather.noaa.gov/weather/current/OPTF1.html,http://weather.gov/xml/current_obs/OPTF1.rss,http://weather.gov/xml/current_obs/OPTF1.xml
PCBF1,FL,8729210 - Panama City Beach,30.213,-85.88,http://weather.noaa.gov/weather/current/PCBF1.html,http://weather.gov/xml/current_obs/PCBF1.rss,http://weather.gov/xml/current_obs/PCBF1.xml
PCLF1,FL,8729840 - Pensacola,30.403,-87.212,http://weather.noaa.gov/weather/current/PCLF1.html,http://weather.gov/xml/current_obs/PCLF1.rss,http://weather.gov/xml/current_obs/PCLF1.xml
PMAF1,FL,8726384 - Port Manatee,27.637,-82.563,http://weather.noaa.gov/weather/current/PMAF1.html,http://weather.gov/xml/current_obs/PMAF1.rss,http://weather.gov/xml/current_obs/PMAF1.xml
SAPF1,FL,8726520 - St. Petersburg,27.76,-82.627,http://weather.noaa.gov/weather/current/SAPF1.html,http://weather.gov/xml/current_obs/SAPF1.rss,http://weather.gov/xml/current_obs/SAPF1.xml
TRDF1,FL,8721604 - Trident Pier,28.415,-80.593,http://weather.noaa.gov/weather/current/TRDF1.html,http://weather.gov/xml/current_obs/TRDF1.rss,http://weather.gov/xml/current_obs/TRDF1.xml
VAKF1,FL,8723214 - Virginia Key,25.732,-80.162,http://weather.noaa.gov/weather/current/VAKF1.html,http://weather.gov/xml/current_obs/VAKF1.rss,http://weather.gov/xml/current_obs/VAKF1.xml
VCAF1,FL,8723970 - Vaca Key,24.712,-81.105,http://weather.noaa.gov/weather/current/VCAF1.html,http://weather.gov/xml/current_obs/VCAF1.rss,http://weather.gov/xml/current_obs/VCAF1.xml
ERTF1,FL,8726669 - Berth 223 Met,27.917,-82.443,http://weather.noaa.gov/weather/current/ERTF1.html,http://weather.gov/xml/current_obs/ERTF1.rss,http://weather.gov/xml/current_obs/ERTF1.xml
KOBE,FL,Okeechobee County Airport,27.26,-80.85,http://weather.noaa.gov/weather/current/KOBE.html,http://weather.gov/xml/current_obs/KOBE.rss,http://weather.gov/xml/current_obs/KOBE.xml
KTPF,FL,Peter O Knight Airport,27.9156,-82.4493,http://weather.noaa.gov/weather/current/KTPF.html,http://weather.gov/xml/current_obs/KTPF.rss,http://weather.gov/xml/current_obs/KTPF.xml
KPCM,FL,Plant City Airport,28.0002,-82.1642,http://weather.noaa.gov/weather/current/KPCM.html,http://weather.gov/xml/current_obs/KPCM.rss,http://weather.gov/xml/current_obs/KPCM.xml
42080,FL,Offshore Sand Key,24.396,-81.934,http://weather.noaa.gov/weather/current/42080.html,http://weather.gov/xml/current_obs/42080.rss,http://weather.gov/xml/current_obs/42080.xml
APQF1,FL,"East Bay, Apalachicola Reserve",29.786,-84.875,http://weather.noaa.gov/weather/current/APQF1.html,http://weather.gov/xml/current_obs/APQF1.rss,http://weather.gov/xml/current_obs/APQF1.xml
APXF1,FL,Apalachicola Reserve,29.791,-84.883,http://weather.noaa.gov/weather/current/APXF1.html,http://weather.gov/xml/current_obs/APXF1.rss,http://weather.gov/xml/current_obs/APXF1.xml
BPHF1,FL,BISHOP HARBOR,27.611,-82.571,http://weather.noaa.gov/weather/current/BPHF1.html,http://weather.gov/xml/current_obs/BPHF1.rss,http://weather.gov/xml/current_obs/BPHF1.xml
CAMF1,FL,Campbell Park,27.765,-82.649,http://weather.noaa.gov/weather/current/CAMF1.html,http://weather.gov/xml/current_obs/CAMF1.rss,http://weather.gov/xml/current_obs/CAMF1.xml
CCUF1,FL,"8726413 - C-Cut, St. Petersburg",27.663,-82.618,http://weather.noaa.gov/weather/current/CCUF1.html,http://weather.gov/xml/current_obs/CCUF1.rss,http://weather.gov/xml/current_obs/CCUF1.xml
FRKF1,FL,Frog Creek,27.591,-82.552,http://weather.noaa.gov/weather/current/FRKF1.html,http://weather.gov/xml/current_obs/FRKF1.rss,http://weather.gov/xml/current_obs/FRKF1.xml
GTQF1,FL,"Pellicer Creek, Guan Tolomato Matanzas Reserve",29.669,-81.256,http://weather.noaa.gov/weather/current/GTQF1.html,http://weather.gov/xml/current_obs/GTQF1.rss,http://weather.gov/xml/current_obs/GTQF1.xml
GTXF1,FL,Guana Tolomato Matanzas Reserve,29.658,-81.22,http://weather.noaa.gov/weather/current/GTXF1.html,http://weather.gov/xml/current_obs/GTXF1.rss,http://weather.gov/xml/current_obs/GTXF1.xml
PACF1,FL,8729108 - Panama City,30.152,-85.667,http://weather.noaa.gov/weather/current/PACF1.html,http://weather.gov/xml/current_obs/PACF1.rss,http://weather.gov/xml/current_obs/PACF1.xml
RKQF1,FL,"Lower Henderson, Rockery Bay Reserve",26.026,-81.733,http://weather.noaa.gov/weather/current/RKQF1.html,http://weather.gov/xml/current_obs/RKQF1.rss,http://weather.gov/xml/current_obs/RKQF1.xml
RKXF1,FL,Rookery Bay Reserve,26.05,-81.701,http://weather.noaa.gov/weather/current/RKXF1.html,http://weather.gov/xml/current_obs/RKXF1.rss,http://weather.gov/xml/current_obs/RKXF1.xml
SBLF1,FL,"8726673 - Seabulk, Tampa",27.923,-82.445,http://weather.noaa.gov/weather/current/SBLF1.html,http://weather.gov/xml/current_obs/SBLF1.rss,http://weather.gov/xml/current_obs/SBLF1.xml
TPAF1,FL,"8726694 - TPA Cruise Terminal 2, Tampa",27.933,-82.433,http://weather.noaa.gov/weather/current/TPAF1.html,http://weather.gov/xml/current_obs/TPAF1.rss,http://weather.gov/xml/current_obs/TPAF1.xml
KXMR,FL,Cape Canaveral Air Force Station Skid Strip,28.4677,-80.5668,http://weather.noaa.gov/weather/current/KXMR.html,http://weather.gov/xml/current_obs/KXMR.rss,http://weather.gov/xml/current_obs/KXMR.xml
KECP,FL,Northwest Florida - Panama City International Airp,30.3582,-85.7956,http://weather.noaa.gov/weather/current/KECP.html,http://weather.gov/xml/current_obs/KECP.rss,http://weather.gov/xml/current_obs/KECP.xml
KXFL,FL,Flagler County Airport,29.4674,-81.2063,http://weather.noaa.gov/weather/current/KXFL.html,http://weather.gov/xml/current_obs/KXFL.rss,http://weather.gov/xml/current_obs/KXFL.xml
KFHB,FL,Fernandina Beach Municipal Airport,30.6118,-81.4612,http://weather.noaa.gov/weather/current/KFHB.html,http://weather.gov/xml/current_obs/KFHB.rss,http://weather.gov/xml/current_obs/KFHB.xml
K42J,FL,Keystone Airpark,29.8448,-82.0475,http://weather.noaa.gov/weather/current/K42J.html,http://weather.gov/xml/current_obs/K42J.rss,http://weather.gov/xml/current_obs/K42J.xml
PTPN,FM,Pohnpei Intl Airport,6.97,158.22,http://weather.noaa.gov/weather/current/PTPN.html,http://weather.gov/xml/current_obs/PTPN.rss,http://weather.gov/xml/current_obs/PTPN.xml
PTSA,FM,Kosrae Island Airport,5.333,163.033,http://weather.noaa.gov/weather/current/PTSA.html,http://weather.gov/xml/current_obs/PTSA.rss,http://weather.gov/xml/current_obs/PTSA.xml
PTTP,FM,Pohnpei,6.95,158.25,http://weather.noaa.gov/weather/current/PTTP.html,http://weather.gov/xml/current_obs/PTTP.rss,http://weather.gov/xml/current_obs/PTTP.xml
PTKK,FM,Chuuk Intl Weno Is,7.47,151.85,http://weather.noaa.gov/weather/current/PTKK.html,http://weather.gov/xml/current_obs/PTKK.rss,http://weather.gov/xml/current_obs/PTKK.xml
PTYA,FM,Yap Intl Airport,9.483,138.083,http://weather.noaa.gov/weather/current/PTYA.html,http://weather.gov/xml/current_obs/PTYA.rss,http://weather.gov/xml/current_obs/PTYA.xml
K11J,GA,Early County Airport,31.397,-84.895,http://weather.noaa.gov/weather/current/K11J.html,http://weather.gov/xml/current_obs/K11J.rss,http://weather.gov/xml/current_obs/K11J.xml
K27A,GA,Elbert Co. Airport-Patz Field,34.095,-82.816,http://weather.noaa.gov/weather/current/K27A.html,http://weather.gov/xml/current_obs/K27A.rss,http://weather.gov/xml/current_obs/K27A.xml
K3J7,GA,Greene County Regional Airport,33.6,-83.133,http://weather.noaa.gov/weather/current/K3J7.html,http://weather.gov/xml/current_obs/K3J7.rss,http://weather.gov/xml/current_obs/K3J7.xml
KABY,GA,"Albany, Southwest Georgia Regional Airport",31.54,-84.18,http://weather.noaa.gov/weather/current/KABY.html,http://weather.gov/xml/current_obs/KABY.rss,http://weather.gov/xml/current_obs/KABY.xml
KAGS,GA,"Augusta, Bush Field",33.38,-81.97,http://weather.noaa.gov/weather/current/KAGS.html,http://weather.gov/xml/current_obs/KAGS.rss,http://weather.gov/xml/current_obs/KAGS.xml
KAHN,GA,Athens Airport,33.96,-83.32,http://weather.noaa.gov/weather/current/KAHN.html,http://weather.gov/xml/current_obs/KAHN.rss,http://weather.gov/xml/current_obs/KAHN.xml
KAMG,GA,"Alma, Bacon County Airport",31.54,-82.5,http://weather.noaa.gov/weather/current/KAMG.html,http://weather.gov/xml/current_obs/KAMG.rss,http://weather.gov/xml/current_obs/KAMG.xml
KATL,GA,Hartsfield-Jackson/Atlanta International Airport,33.66,-84.42,http://weather.noaa.gov/weather/current/KATL.html,http://weather.gov/xml/current_obs/KATL.rss,http://weather.gov/xml/current_obs/KATL.xml
KAYS,GA,Waycross / Ware County,31.25,-82.4,http://weather.noaa.gov/weather/current/KAYS.html,http://weather.gov/xml/current_obs/KAYS.rss,http://weather.gov/xml/current_obs/KAYS.xml
KBGE,GA,Bainbridge,30.97,-84.63,http://weather.noaa.gov/weather/current/KBGE.html,http://weather.gov/xml/current_obs/KBGE.rss,http://weather.gov/xml/current_obs/KBGE.xml
KBQK,GA,Brunswick / Glynco,31.15,-81.38,http://weather.noaa.gov/weather/current/KBQK.html,http://weather.gov/xml/current_obs/KBQK.rss,http://weather.gov/xml/current_obs/KBQK.xml
KCCO,GA,Newnan Coweta County Airport,33.31,-84.77,http://weather.noaa.gov/weather/current/KCCO.html,http://weather.gov/xml/current_obs/KCCO.rss,http://weather.gov/xml/current_obs/KCCO.xml
KCSG,GA,Columbus Metropolitan Airport,32.53,-84.93,http://weather.noaa.gov/weather/current/KCSG.html,http://weather.gov/xml/current_obs/KCSG.rss,http://weather.gov/xml/current_obs/KCSG.xml
KDBN,GA,W H `Bud` Barron Airport,32.567,-82.983,http://weather.noaa.gov/weather/current/KDBN.html,http://weather.gov/xml/current_obs/KDBN.rss,http://weather.gov/xml/current_obs/KDBN.xml
KDNL,GA,"Augusta, Daniel Field",33.47,-82.03,http://weather.noaa.gov/weather/current/KDNL.html,http://weather.gov/xml/current_obs/KDNL.rss,http://weather.gov/xml/current_obs/KDNL.xml
KDNN,GA,Dalton Municipal Airport,34.72,-84.87,http://weather.noaa.gov/weather/current/KDNN.html,http://weather.gov/xml/current_obs/KDNN.rss,http://weather.gov/xml/current_obs/KDNN.xml
KDQH,GA,Douglas Municipal Airport,31.477,-82.861,http://weather.noaa.gov/weather/current/KDQH.html,http://weather.gov/xml/current_obs/KDQH.rss,http://weather.gov/xml/current_obs/KDQH.xml
KFFC,GA,"Atlanta, Peachtree City-Falcon Field",33.35,-84.56,http://weather.noaa.gov/weather/current/KFFC.html,http://weather.gov/xml/current_obs/KFFC.rss,http://weather.gov/xml/current_obs/KFFC.xml
KFTY,GA,"Atlanta, Fulton County Airport-Brown Field",33.78,-84.52,http://weather.noaa.gov/weather/current/KFTY.html,http://weather.gov/xml/current_obs/KFTY.rss,http://weather.gov/xml/current_obs/KFTY.xml
KGVL,GA,"Gainesville, Gilmer Memorial Airport",34.26,-83.83,http://weather.noaa.gov/weather/current/KGVL.html,http://weather.gov/xml/current_obs/KGVL.rss,http://weather.gov/xml/current_obs/KGVL.xml
KHQU,GA,Thomson-McDuffie County Airport,33.53,-82.516,http://weather.noaa.gov/weather/current/KHQU.html,http://weather.gov/xml/current_obs/KHQU.rss,http://weather.gov/xml/current_obs/KHQU.xml
KIIY,GA,Washington-Wilkes County Airport,33.78,-82.82,http://weather.noaa.gov/weather/current/KIIY.html,http://weather.gov/xml/current_obs/KIIY.rss,http://weather.gov/xml/current_obs/KIIY.xml
KJYL,GA,Plantation Airpark,32.645,-81.596,http://weather.noaa.gov/weather/current/KJYL.html,http://weather.gov/xml/current_obs/KJYL.rss,http://weather.gov/xml/current_obs/KJYL.xml
KLGC,GA,La Grange-Callawy Airport,33.009,-85.073,http://weather.noaa.gov/weather/current/KLGC.html,http://weather.gov/xml/current_obs/KLGC.rss,http://weather.gov/xml/current_obs/KLGC.xml
KLHW,GA,Ft. Stewart,31.88,-81.57,http://weather.noaa.gov/weather/current/KLHW.html,http://weather.gov/xml/current_obs/KLHW.rss,http://weather.gov/xml/current_obs/KLHW.xml
KLSF,GA,Fort Benning,32.34,-85,http://weather.noaa.gov/weather/current/KLSF.html,http://weather.gov/xml/current_obs/KLSF.rss,http://weather.gov/xml/current_obs/KLSF.xml
KLZU,GA,"Lawrenceville, Gwinnett Co-Briscoe Field Airport",33.978,-83.962,http://weather.noaa.gov/weather/current/KLZU.html,http://weather.gov/xml/current_obs/KLZU.rss,http://weather.gov/xml/current_obs/KLZU.xml
KMCN,GA,"Macon, Middle Georgia Regional Airport",32.71,-83.65,http://weather.noaa.gov/weather/current/KMCN.html,http://weather.gov/xml/current_obs/KMCN.rss,http://weather.gov/xml/current_obs/KMCN.xml
KMGE,GA,Marietta / Dobbins Air Force Base,33.93,-84.52,http://weather.noaa.gov/weather/current/KMGE.html,http://weather.gov/xml/current_obs/KMGE.rss,http://weather.gov/xml/current_obs/KMGE.xml
KMGR,GA,Moultrie Municipal Airport,31.085,-83.803,http://weather.noaa.gov/weather/current/KMGR.html,http://weather.gov/xml/current_obs/KMGR.rss,http://weather.gov/xml/current_obs/KMGR.xml
KMLJ,GA,Baldwin County Airport,33.15,-83.233,http://weather.noaa.gov/weather/current/KMLJ.html,http://weather.gov/xml/current_obs/KMLJ.rss,http://weather.gov/xml/current_obs/KMLJ.xml
KOPN,GA,Thomaston-Upson County Airport,32.955,-84.263,http://weather.noaa.gov/weather/current/KOPN.html,http://weather.gov/xml/current_obs/KOPN.rss,http://weather.gov/xml/current_obs/KOPN.xml
KPDK,GA,"Atlanta, De Kalb-Peachtree Airport",33.88,-84.3,http://weather.noaa.gov/weather/current/KPDK.html,http://weather.gov/xml/current_obs/KPDK.rss,http://weather.gov/xml/current_obs/KPDK.xml
KRMG,GA,"Rome, R. B. Russell Airport",34.36,-85.17,http://weather.noaa.gov/weather/current/KRMG.html,http://weather.gov/xml/current_obs/KRMG.rss,http://weather.gov/xml/current_obs/KRMG.xml
KRYY,GA,"Marietta, Cobb County-McCollum Field Airport",34.013,-84.599,http://weather.noaa.gov/weather/current/KRYY.html,http://weather.gov/xml/current_obs/KRYY.rss,http://weather.gov/xml/current_obs/KRYY.xml
KSAV,GA,Savannah International Airport,32.14,-81.2,http://weather.noaa.gov/weather/current/KSAV.html,http://weather.gov/xml/current_obs/KSAV.rss,http://weather.gov/xml/current_obs/KSAV.xml
KSSI,GA,Brunswick/Malcom-McKinnon,31.15,-81.38,http://weather.noaa.gov/weather/current/KSSI.html,http://weather.gov/xml/current_obs/KSSI.rss,http://weather.gov/xml/current_obs/KSSI.xml
KSVN,GA,Hunter U. S. Army Airfield,32.03,-81.15,http://weather.noaa.gov/weather/current/KSVN.html,http://weather.gov/xml/current_obs/KSVN.rss,http://weather.gov/xml/current_obs/KSVN.xml
KTBR,GA,Statesboro-Bulloch County Airport,32.482,-81.737,http://weather.noaa.gov/weather/current/KTBR.html,http://weather.gov/xml/current_obs/KTBR.rss,http://weather.gov/xml/current_obs/KTBR.xml
KVAD,GA,Moody Air Force Base,30.97,-83.2,http://weather.noaa.gov/weather/current/KVAD.html,http://weather.gov/xml/current_obs/KVAD.rss,http://weather.gov/xml/current_obs/KVAD.xml
KVDI,GA,Vidalia Municipal Airport,32.193,-82.372,http://weather.noaa.gov/weather/current/KVDI.html,http://weather.gov/xml/current_obs/KVDI.rss,http://weather.gov/xml/current_obs/KVDI.xml
KVLD,GA,Valdosta Regional Airport,30.79,-83.28,http://weather.noaa.gov/weather/current/KVLD.html,http://weather.gov/xml/current_obs/KVLD.rss,http://weather.gov/xml/current_obs/KVLD.xml
KVPC,GA,Cartersville Airport,34.13,-84.85,http://weather.noaa.gov/weather/current/KVPC.html,http://weather.gov/xml/current_obs/KVPC.rss,http://weather.gov/xml/current_obs/KVPC.xml
KWDR,GA,Winder-Barrow Airport,33.982,-83.668,http://weather.noaa.gov/weather/current/KWDR.html,http://weather.gov/xml/current_obs/KWDR.rss,http://weather.gov/xml/current_obs/KWDR.xml
KWRB,GA,Robins Air Force Base,32.64,-83.6,http://weather.noaa.gov/weather/current/KWRB.html,http://weather.gov/xml/current_obs/KWRB.rss,http://weather.gov/xml/current_obs/KWRB.xml
41008,GA,GRAYS REEF - 40 NM Southeast of Savannah,31.402,-80.869,http://weather.noaa.gov/weather/current/41008.html,http://weather.gov/xml/current_obs/41008.rss,http://weather.gov/xml/current_obs/41008.xml
FPKG1,GA,8670870 - Fort Pulaski,32.033,-80.902,http://weather.noaa.gov/weather/current/FPKG1.html,http://weather.gov/xml/current_obs/FPKG1.rss,http://weather.gov/xml/current_obs/FPKG1.xml
KBIJ,GA,Early County Airport,31.3969,-84.895,http://weather.noaa.gov/weather/current/KBIJ.html,http://weather.gov/xml/current_obs/KBIJ.rss,http://weather.gov/xml/current_obs/KBIJ.xml
KDZJ,GA,Blairsville Airport,34.8544,-83.9973,http://weather.noaa.gov/weather/current/KDZJ.html,http://weather.gov/xml/current_obs/KDZJ.rss,http://weather.gov/xml/current_obs/KDZJ.xml
SAQG1,GA,"Lower Duplin, Sapelo Island Reserve",31.418,-81.296,http://weather.noaa.gov/weather/current/SAQG1.html,http://weather.gov/xml/current_obs/SAQG1.rss,http://weather.gov/xml/current_obs/SAQG1.xml
SAXG1,GA,Sapelo Island Reserve,31.418,-81.295,http://weather.noaa.gov/weather/current/SAXG1.html,http://weather.gov/xml/current_obs/SAXG1.rss,http://weather.gov/xml/current_obs/SAXG1.xml
KHOE,GA,Homerville Airport,31.0559,-82.7741,http://weather.noaa.gov/weather/current/KHOE.html,http://weather.gov/xml/current_obs/KHOE.rss,http://weather.gov/xml/current_obs/KHOE.xml
KJES,GA,Jesup-Wayne County Airport,31.554,-81.8825,http://weather.noaa.gov/weather/current/KJES.html,http://weather.gov/xml/current_obs/KJES.rss,http://weather.gov/xml/current_obs/KJES.xml
KCNI,GA,Cherokee County Airport,34.3106,-84.4239,http://weather.noaa.gov/weather/current/KCNI.html,http://weather.gov/xml/current_obs/KCNI.rss,http://weather.gov/xml/current_obs/KCNI.xml
TGPY,GD,Point Salines Airport,12,-61.783,http://weather.noaa.gov/weather/current/TGPY.html,http://weather.gov/xml/current_obs/TGPY.rss,http://weather.gov/xml/current_obs/TGPY.xml
PGRO,GU,Rota/Intl,14.18,145.25,http://weather.noaa.gov/weather/current/PGRO.html,http://weather.gov/xml/current_obs/PGRO.rss,http://weather.gov/xml/current_obs/PGRO.xml
PGSN,GU,Saipan Intl Airport,15.12,145.73,http://weather.noaa.gov/weather/current/PGSN.html,http://weather.gov/xml/current_obs/PGSN.rss,http://weather.gov/xml/current_obs/PGSN.xml
PGUA,GU,Anderson AFB,13.58,144.93,http://weather.noaa.gov/weather/current/PGUA.html,http://weather.gov/xml/current_obs/PGUA.rss,http://weather.gov/xml/current_obs/PGUA.xml
PGUM,GU,Guam International,13.48,144.8,http://weather.noaa.gov/weather/current/PGUM.html,http://weather.gov/xml/current_obs/PGUM.rss,http://weather.gov/xml/current_obs/PGUM.xml
PGWT,GU,West Tinian Tinian Is,14.97,145.6,http://weather.noaa.gov/weather/current/PGWT.html,http://weather.gov/xml/current_obs/PGWT.rss,http://weather.gov/xml/current_obs/PGWT.xml
PHBK,HI,Kekaha / Barking Sand,22.07,-159.78,http://weather.noaa.gov/weather/current/PHBK.html,http://weather.gov/xml/current_obs/PHBK.rss,http://weather.gov/xml/current_obs/PHBK.xml
PHHI,HI,Wheeler Army Airfield,21.48,-158.03,http://weather.noaa.gov/weather/current/PHHI.html,http://weather.gov/xml/current_obs/PHHI.rss,http://weather.gov/xml/current_obs/PHHI.xml
PHHN,HI,Hana,20.784,-156.014,http://weather.noaa.gov/weather/current/PHHN.html,http://weather.gov/xml/current_obs/PHHN.rss,http://weather.gov/xml/current_obs/PHHN.xml
PHJH,HI,Lahaina / West Maui,21.02,-156.63,http://weather.noaa.gov/weather/current/PHJH.html,http://weather.gov/xml/current_obs/PHJH.rss,http://weather.gov/xml/current_obs/PHJH.xml
PHJR,HI,Kalaeloa Airport,21.32,-158.07,http://weather.noaa.gov/weather/current/PHJR.html,http://weather.gov/xml/current_obs/PHJR.rss,http://weather.gov/xml/current_obs/PHJR.xml
PHKO,HI,"Kailua / Kona, Keahole Airport",19.65,-156,http://weather.noaa.gov/weather/current/PHKO.html,http://weather.gov/xml/current_obs/PHKO.rss,http://weather.gov/xml/current_obs/PHKO.xml
PHLI,HI,Lihue Airport,21.98,-159.35,http://weather.noaa.gov/weather/current/PHLI.html,http://weather.gov/xml/current_obs/PHLI.rss,http://weather.gov/xml/current_obs/PHLI.xml
PHMK,HI,Molokai Airport,21.15,-157.1,http://weather.noaa.gov/weather/current/PHMK.html,http://weather.gov/xml/current_obs/PHMK.rss,http://weather.gov/xml/current_obs/PHMK.xml
PHNG,HI,Kaneohe Bay MCAF,21.45,-157.783,http://weather.noaa.gov/weather/current/PHNG.html,http://weather.gov/xml/current_obs/PHNG.rss,http://weather.gov/xml/current_obs/PHNG.xml
PHNL,HI,Honolulu International Airport,21.35,-157.93,http://weather.noaa.gov/weather/current/PHNL.html,http://weather.gov/xml/current_obs/PHNL.rss,http://weather.gov/xml/current_obs/PHNL.xml
PHNY,HI,Lanai City Airport,20.78,-156.95,http://weather.noaa.gov/weather/current/PHNY.html,http://weather.gov/xml/current_obs/PHNY.rss,http://weather.gov/xml/current_obs/PHNY.xml
PHOG,HI,Kahului Airport,20.9,-156.43,http://weather.noaa.gov/weather/current/PHOG.html,http://weather.gov/xml/current_obs/PHOG.rss,http://weather.gov/xml/current_obs/PHOG.xml
PHSF,HI,Bradshaw Army Air Field,19.78,-155.55,http://weather.noaa.gov/weather/current/PHSF.html,http://weather.gov/xml/current_obs/PHSF.rss,http://weather.gov/xml/current_obs/PHSF.xml
